query_id,rank,candidate_id,final_score,S_dim,S_cat,CP,dims_used,config
9a7fa59b-ed18-4e8b-b5e7-ae32467c3339,1,17a21e69-71b8-46c0-bb5b-b6699a9e04cc,0.85,1.0,1.0,1.0,"width, inner_diameter, weight",cp_only
9a7fa59b-ed18-4e8b-b5e7-ae32467c3339,2,82456e41-801e-4f90-9263-6c96d3e72160,0.85,0.0,0.0,1.0,width,cp_only
9a7fa59b-ed18-4e8b-b5e7-ae32467c3339,3,ea343100-cced-4730-9f96-c84a75a2cd5f,0.475,0.666667,0.5,1.0,"width, inner_diameter, weight",cp_only
6d291a31-0687-457b-bf0f-ed750fadd5c6,1,5fb67cfd-fbe7-40b1-8af0-bea366daa4ce,1.0,1.0,1.0,1.0,"width, inner_diameter, weight",cp_only
6d291a31-0687-457b-bf0f-ed750fadd5c6,2,24f7379f-db60-41c6-81b0-756923cb472c,1.0,1.0,1.0,1.0,"width, inner_diameter, weight",cp_only
6d291a31-0687-457b-bf0f-ed750fadd5c6,3,95dbfdef-0c0e-4677-9b11-ac2318981e4e,1.0,1.0,1.0,1.0,"width, inner_diameter, weight",cp_only
ebb19b3b-e9db-4fef-909f-eb43c299dcec,1,8640b0bf-8c2c-499e-88c1-c603e367dc2a,1.0,0.666667,1.0,1.0,"width, inner_diameter, weight",cp_only
ebb19b3b-e9db-4fef-909f-eb43c299dcec,2,a06f49b5-9d24-40a5-976b-21017110a7d4,1.0,0.666667,0.5,1.0,"width, inner_diameter, weight",cp_only
ebb19b3b-e9db-4fef-909f-eb43c299dcec,3,871f7c92-a84e-4c93-8b30-633d58b3b90e,1.0,0.666667,1.0,1.0,"width, inner_diameter, weight",cp_only
6bdbb748-dde3-4bcc-b989-f7687d5cf271,1,3162ed4a-2d91-40b1-b745-dab903d4ea95,1.0,1.0,0.5,1.0,width,cp_only
6bdbb748-dde3-4bcc-b989-f7687d5cf271,2,bf6911a1-2308-4906-a906-eade435220ba,1.0,1.0,0.0,1.0,width,cp_only
6bdbb748-dde3-4bcc-b989-f7687d5cf271,3,91023823-c7de-4386-b230-9bb3c8bf4dc4,1.0,0.666667,0.5,1.0,"thickness, width, weight",cp_only
0e0116f1-d432-4360-a4b2-4b13010bc0e5,1,cfb6c8f9-1d55-4d81-bb01-2cead77e09e2,1.0,1.0,1.0,1.0,inner_diameter,cp_only
0e0116f1-d432-4360-a4b2-4b13010bc0e5,2,82fc492f-0adc-49bd-8458-69bb1f0f318e,1.0,1.0,0.5,1.0,"width, inner_diameter, weight",cp_only
0e0116f1-d432-4360-a4b2-4b13010bc0e5,3,e2dc5382-bfde-4723-be40-283196484d37,1.0,0.75,0.5,1.0,"thickness, width, inner_diameter, weight",cp_only
9118da90-e640-4ea5-9821-8822ef0612c6,1,102ae2ae-9307-4f97-b2c6-c18777665cdb,1.0,0.75,0.5,1.0,"thickness, width, inner_diameter, weight",cp_only
9118da90-e640-4ea5-9821-8822ef0612c6,2,dc696fa0-e0b2-465f-bd4a-21db18fa35fa,1.0,0.75,0.5,1.0,"thickness, width, inner_diameter, weight",cp_only
9118da90-e640-4ea5-9821-8822ef0612c6,3,26ea35b5-2ccf-4fdc-884f-50a7c3a000b8,1.0,0.666667,0.5,1.0,"thickness, inner_diameter, weight",cp_only
d672b525-16f4-4412-bca2-3e1c4e5377a6,1,4fd60bc6-4a02-46a1-8a28-3bfe1f0f3b2e,1.0,0.75,0.5,1.0,"thickness, width, inner_diameter, weight",cp_only
d672b525-16f4-4412-bca2-3e1c4e5377a6,2,8b87f62b-2ea7-4f41-8997-374112936b0d,1.0,0.5,1.0,1.0,"thickness, width, inner_diameter, weight",cp_only
d672b525-16f4-4412-bca2-3e1c4e5377a6,3,b8a4d9e9-89f4-488e-a40e-54809c6077e6,1.0,0.416667,1.0,1.0,"thickness, width, weight",cp_only
4d041063-aafa-44d9-a555-aa1d3dd2ea95,1,1c405089-f867-4741-ac84-58870ab6c7c7,1.0,1.0,0.0,1.0,"width, inner_diameter, weight",cp_only
4d041063-aafa-44d9-a555-aa1d3dd2ea95,2,3d150cd4-4e0e-4c9b-8148-cd8fa3426c70,1.0,0.825,1.0,1.0,"thickness, width, inner_diameter, weight",cp_only
4d041063-aafa-44d9-a555-aa1d3dd2ea95,3,24889764-ab00-4c8e-ae3e-5945601bbafb,1.0,0.75,0.5,1.0,"thickness, width, inner_diameter, weight",cp_only
cfb6c8f9-1d55-4d81-bb01-2cead77e09e2,1,a462a4cb-bbaa-4417-b876-4b8606c6f8db,1.0,1.0,1.0,1.0,inner_diameter,cp_only
cfb6c8f9-1d55-4d81-bb01-2cead77e09e2,2,8cc82a77-7371-4839-bca3-86f8d3ea627a,1.0,1.0,1.0,1.0,inner_diameter,cp_only
cfb6c8f9-1d55-4d81-bb01-2cead77e09e2,3,e42b147c-89f1-46de-b56e-0f201d709601,1.0,1.0,1.0,1.0,inner_diameter,cp_only
9162d4bc-9f99-4c51-936e-92082797cb17,1,84be5122-71d5-4a35-a912-fd2911e3c64f,0.1275,1.0,1.0,0.3,"width, weight",cp_only
9162d4bc-9f99-4c51-936e-92082797cb17,2,0f595b0b-2253-4585-a672-fda592da7191,0.1275,1.0,1.0,0.3,"width, weight",cp_only
9162d4bc-9f99-4c51-936e-92082797cb17,3,5190b002-36f4-497b-b1aa-856762facb07,0.1275,1.0,1.0,0.3,"width, weight",cp_only
dea3b708-307b-4d5f-a63e-1adb98ad435e,1,b954d3d2-f2d8-4b11-955e-31c7839517f5,1.0,1.0,1.0,1.0,inner_diameter,cp_only
dea3b708-307b-4d5f-a63e-1adb98ad435e,2,6d0a3267-d32e-40c4-a689-b350ea715f1c,1.0,1.0,1.0,1.0,inner_diameter,cp_only
dea3b708-307b-4d5f-a63e-1adb98ad435e,3,9aaf3186-32e9-4b8c-a282-048549b03da6,1.0,1.0,1.0,1.0,inner_diameter,cp_only
c880e01f-5294-4ca9-a7ae-5c0affbd5dec,1,88787789-76a4-44ab-8e89-743b83d2b563,1.0,0.666667,0.5,1.0,"thickness, width, weight",cp_only
c880e01f-5294-4ca9-a7ae-5c0affbd5dec,2,842bed3a-ff53-487d-8619-71438456c9a8,1.0,0.5,0.0,1.0,"width, weight",cp_only
c880e01f-5294-4ca9-a7ae-5c0affbd5dec,3,c62fe981-4863-46f3-aaab-dd42c7d5f6dd,1.0,0.5,0.0,1.0,"width, weight",cp_only
e0da314e-e74f-4d62-b4a1-10792af3d278,1,48859269-b06e-47e5-8622-71248b61cd86,1.0,1.0,1.0,1.0,"thickness, width, inner_diameter, weight",cp_only
e0da314e-e74f-4d62-b4a1-10792af3d278,2,0bf8ca82-5167-4cbf-8bed-020ea18b9510,1.0,1.0,1.0,1.0,inner_diameter,cp_only
e0da314e-e74f-4d62-b4a1-10792af3d278,3,74a8248b-ec38-4599-818c-99e90d771f7f,1.0,1.0,0.5,1.0,"width, weight",cp_only
320ac5d5-19e1-4fd2-9437-7f6307d1aa99,1,da145505-b6ed-41b8-a399-d2538e4e3a17,0.85,0.0,0.5,1.0,"thickness, width, length, height, weight",cp_only
320ac5d5-19e1-4fd2-9437-7f6307d1aa99,2,ac5c07ef-1080-4f1a-a978-e381f929c991,0.85,0.0,0.5,1.0,"thickness, width, length, height, weight",cp_only
320ac5d5-19e1-4fd2-9437-7f6307d1aa99,3,850f8984-ee74-4a26-80e8-a409617929db,0.85,0.0,0.5,1.0,"thickness, width, length, height, weight",cp_only
c067969e-4f1d-45ff-8c22-9c79d4cf75ed,1,471199d0-8474-4614-9e4e-e5dd823554f6,0.95,1.0,0.5,1.0,weight,cp_only
c067969e-4f1d-45ff-8c22-9c79d4cf75ed,2,0bafb856-e66e-4e69-a07e-816ffb177634,0.85,0.0,1.0,1.0,"width, weight",cp_only
c067969e-4f1d-45ff-8c22-9c79d4cf75ed,3,d22ab656-e742-4e8a-b07f-d207270f2c10,0.85,0.0,1.0,1.0,weight,cp_only
43e2e0f2-730d-482d-941d-f1394639a2a8,1,d98c2336-cfb7-40ed-9bb6-e4ff6cda143d,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
43e2e0f2-730d-482d-941d-f1394639a2a8,2,b9f257cb-4294-49c7-9f2f-c8ee1d6c54a4,1.0,0.333333,0.0,1.0,"thickness, width, weight",cp_only
43e2e0f2-730d-482d-941d-f1394639a2a8,3,a07bce15-f34d-47f2-9d0b-a04971fa4457,1.0,0.333333,0.0,1.0,"thickness, width, weight",cp_only
d98c2336-cfb7-40ed-9bb6-e4ff6cda143d,1,43e2e0f2-730d-482d-941d-f1394639a2a8,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
d98c2336-cfb7-40ed-9bb6-e4ff6cda143d,2,b9f257cb-4294-49c7-9f2f-c8ee1d6c54a4,1.0,0.333333,0.0,1.0,"thickness, width, weight",cp_only
d98c2336-cfb7-40ed-9bb6-e4ff6cda143d,3,a07bce15-f34d-47f2-9d0b-a04971fa4457,1.0,0.333333,0.0,1.0,"thickness, width, weight",cp_only
b9f257cb-4294-49c7-9f2f-c8ee1d6c54a4,1,a07bce15-f34d-47f2-9d0b-a04971fa4457,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
b9f257cb-4294-49c7-9f2f-c8ee1d6c54a4,2,43e2e0f2-730d-482d-941d-f1394639a2a8,1.0,0.333333,0.0,1.0,"thickness, width, weight",cp_only
b9f257cb-4294-49c7-9f2f-c8ee1d6c54a4,3,d98c2336-cfb7-40ed-9bb6-e4ff6cda143d,1.0,0.333333,0.0,1.0,"thickness, width, weight",cp_only
bb478e1f-f424-4bc5-9c2e-37c69bd97f24,1,c7dbd2da-a758-44ba-9e16-ee10ec99f631,1.0,0.5,0.5,1.0,"thickness, width",cp_only
bb478e1f-f424-4bc5-9c2e-37c69bd97f24,2,c322fc6c-240c-4c09-9b88-d4f2c2395244,1.0,0.5,0.5,1.0,"thickness, width",cp_only
bb478e1f-f424-4bc5-9c2e-37c69bd97f24,3,ddaf379f-3e20-42b5-a0a9-ad56cc4d6b5a,1.0,0.5,0.5,1.0,"thickness, width",cp_only
04ba813b-eccb-441c-9c59-c8b950d9f443,1,03b42284-af8d-434e-a03b-f7daf55a55c3,1.0,0.166667,0.5,1.0,thickness,cp_only
04ba813b-eccb-441c-9c59-c8b950d9f443,2,c6abbd79-f092-42c4-90f2-4885abbd7b43,1.0,0.111111,0.5,1.0,thickness,cp_only
04ba813b-eccb-441c-9c59-c8b950d9f443,3,e5067fef-17ee-4539-8719-0f3070b72b90,1.0,0.111111,0.0,1.0,thickness,cp_only
92d6cb35-9e68-4253-be3a-5f6ef94b91a9,1,a5be16c4-17fd-4301-a0f4-5770f68d13a7,1.0,0.111111,0.5,1.0,thickness,cp_only
92d6cb35-9e68-4253-be3a-5f6ef94b91a9,2,026a23fa-25f9-47af-a441-22a6f84bc7bb,1.0,2e-06,0.5,1.0,thickness,cp_only
92d6cb35-9e68-4253-be3a-5f6ef94b91a9,3,8adc5afd-2678-46f8-becb-25b320d33872,1.0,2e-06,0.5,1.0,thickness,cp_only
89a609e6-ec9c-428e-a5bf-76abd1cf611d,1,cf2fb887-37af-4f0d-90a5-78162a614731,1.0,0.111111,0.5,1.0,thickness,cp_only
89a609e6-ec9c-428e-a5bf-76abd1cf611d,2,02c609c9-52b4-49d5-b6e8-cc14787f1822,1.0,2e-06,0.0,1.0,thickness,cp_only
89a609e6-ec9c-428e-a5bf-76abd1cf611d,3,5de30f3b-50c7-4d71-9b72-f907f44a9a0a,1.0,0.0,0.5,1.0,thickness,cp_only
ee109fab-78ed-482d-80cd-ad96f47faee0,1,7c2315bd-a330-4578-88b7-c132be30de2d,0.85,0.0,0.0,1.0,thickness,cp_only
ee109fab-78ed-482d-80cd-ad96f47faee0,2,23325a7f-fde1-4305-8c73-2dd57cb8e89b,0.85,0.0,0.0,1.0,thickness,cp_only
ee109fab-78ed-482d-80cd-ad96f47faee0,3,2a5956c7-d1c4-4060-a44c-52f160911b57,0.85,0.0,0.0,1.0,thickness,cp_only
5fc1c9b1-018a-4a09-a15f-a4ac105bf07c,1,48bb00b0-f517-4593-b7ec-1a34b212f362,0.85,0.133333,0.0,1.0,thickness,cp_only
5fc1c9b1-018a-4a09-a15f-a4ac105bf07c,2,871823c3-bceb-4095-bfbf-3f5e6ccdb1b9,0.85,0.088889,0.0,1.0,thickness,cp_only
5fc1c9b1-018a-4a09-a15f-a4ac105bf07c,3,6d30555c-7660-45fc-89fb-cfb94b97f189,0.85,2e-06,0.0,1.0,thickness,cp_only
22954beb-e993-4c0d-89e5-e6d4c1e93cfa,1,9e7bf874-5cc8-4669-a61c-df999eaaf834,1.0,1.0,0.8,1.0,"thickness, weight",cp_only
22954beb-e993-4c0d-89e5-e6d4c1e93cfa,2,c18a7f01-1cb6-4987-a2cc-93251d3719b9,1.0,1.0,0.0,1.0,thickness,cp_only
22954beb-e993-4c0d-89e5-e6d4c1e93cfa,3,328d43fd-537d-4839-8f3b-372a1f3b1cd5,1.0,0.5,0.666667,1.0,"thickness, weight",cp_only
9e7bf874-5cc8-4669-a61c-df999eaaf834,1,22954beb-e993-4c0d-89e5-e6d4c1e93cfa,1.0,1.0,0.8,1.0,"thickness, weight",cp_only
9e7bf874-5cc8-4669-a61c-df999eaaf834,2,c18a7f01-1cb6-4987-a2cc-93251d3719b9,1.0,1.0,0.0,1.0,thickness,cp_only
9e7bf874-5cc8-4669-a61c-df999eaaf834,3,eb692c7e-4ed8-403c-9afa-f2d619884ac1,1.0,0.5,0.75,1.0,"thickness, weight",cp_only
c88ae08a-0390-40a3-99fe-40013e5b930e,1,732513c7-0864-4037-bb1e-1532518bca64,1.0,1.0,1.0,1.0,thickness,cp_only
c88ae08a-0390-40a3-99fe-40013e5b930e,2,46860da6-7a9d-4aa6-ba75-ab8554d97b6b,0.95,0.0,1.0,1.0,thickness,cp_only
c88ae08a-0390-40a3-99fe-40013e5b930e,3,f25cca62-d041-4ad8-81f6-6202a26512cb,0.95,0.0,1.0,1.0,thickness,cp_only
2a43d75f-c7ba-47cd-a051-466565c1b5ef,1,03b9e7fe-5913-4662-97d0-078dfc56df27,1.0,0.333337,0.0,1.0,"thickness, width, weight",cp_only
2a43d75f-c7ba-47cd-a051-466565c1b5ef,2,413e239c-337f-4c54-b0b8-c6e61eaec5e9,1.0,0.025,0.0,1.0,thickness,cp_only
2a43d75f-c7ba-47cd-a051-466565c1b5ef,3,12779ba3-969c-48dc-97d8-33e72279f695,1.0,0.0,0.0,1.0,"thickness, width, weight",cp_only
ac20e58c-280d-4abf-ad01-4709435a2944,1,81f568a6-f3e7-471c-ba29-b562595a8a2e,1.0,0.666667,1.0,1.0,"thickness, width, weight",cp_only
ac20e58c-280d-4abf-ad01-4709435a2944,2,4c18be3a-ebe3-416c-a23e-4ec7ce68c6d8,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
ac20e58c-280d-4abf-ad01-4709435a2944,3,67bec251-2744-4f3f-9657-a338cd4ed484,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
de748663-d3c2-4e67-8f64-496a078cf130,1,939af091-8ffd-4cd3-9c69-6530b2a906d7,0.95,1.0,0.0,1.0,thickness,cp_only
de748663-d3c2-4e67-8f64-496a078cf130,2,75a6811c-6d0b-4122-85d0-260989db9672,0.95,0.333333,0.5,1.0,"thickness, width, weight",cp_only
de748663-d3c2-4e67-8f64-496a078cf130,3,483fc59d-e32b-407e-8688-ef9e57ab2857,0.95,0.333333,0.0,1.0,"thickness, width, weight",cp_only
3d9f4fbd-8389-45a7-af04-5cab6d05e276,1,307024ad-1a6a-40ac-87eb-72ddfb05e836,1.0,0.25,0.0,1.0,"thickness, width, length, height",cp_only
3d9f4fbd-8389-45a7-af04-5cab6d05e276,2,12779ba3-969c-48dc-97d8-33e72279f695,1.0,0.0,1.0,1.0,"thickness, width, length, height",cp_only
3d9f4fbd-8389-45a7-af04-5cab6d05e276,3,8da7061a-5e02-49b0-a888-fb3461b8a8c5,1.0,0.0,1.0,1.0,"thickness, width, length, height",cp_only
81f568a6-f3e7-471c-ba29-b562595a8a2e,1,ac20e58c-280d-4abf-ad01-4709435a2944,1.0,0.666667,1.0,1.0,"thickness, width, weight",cp_only
81f568a6-f3e7-471c-ba29-b562595a8a2e,2,e63d7e85-caef-4f2f-a89b-3889907f7e74,1.0,0.5,0.5,1.0,"thickness, width",cp_only
81f568a6-f3e7-471c-ba29-b562595a8a2e,3,2104d59d-0957-4875-b4b1-7f968cb43352,1.0,0.5,0.5,1.0,"thickness, width",cp_only
5dc44c38-0da6-4e4b-9f44-4dbaa232dd35,1,9a0c6e95-c190-418b-a255-25f7774dac65,1.0,0.25,0.0,1.0,"thickness, width, length, height",cp_only
5dc44c38-0da6-4e4b-9f44-4dbaa232dd35,2,24f7379f-db60-41c6-81b0-756923cb472c,1.0,0.0,0.0,1.0,"thickness, width",cp_only
5dc44c38-0da6-4e4b-9f44-4dbaa232dd35,3,4ed0a63d-81fe-441f-b87a-cd4e6db65bb7,1.0,0.0,1.0,1.0,"thickness, width, length, height",cp_only
a07bce15-f34d-47f2-9d0b-a04971fa4457,1,b9f257cb-4294-49c7-9f2f-c8ee1d6c54a4,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
a07bce15-f34d-47f2-9d0b-a04971fa4457,2,43e2e0f2-730d-482d-941d-f1394639a2a8,1.0,0.333333,0.0,1.0,"thickness, width, weight",cp_only
a07bce15-f34d-47f2-9d0b-a04971fa4457,3,d98c2336-cfb7-40ed-9bb6-e4ff6cda143d,1.0,0.333333,0.0,1.0,"thickness, width, weight",cp_only
f7c40656-b7b7-435b-a516-285afaa751db,1,876899b2-8a5d-4a2b-a4c9-ec9d2fb2437a,1.0,1.0,1.0,1.0,thickness,cp_only
f7c40656-b7b7-435b-a516-285afaa751db,2,a608d8ec-fc63-4f8f-932f-36bbd08d4eec,1.0,1.0,0.333333,1.0,thickness,cp_only
f7c40656-b7b7-435b-a516-285afaa751db,3,985a13af-6aee-4660-83c1-ce5114758d4e,1.0,0.6,0.666667,1.0,thickness,cp_only
c09c778a-d5c2-4dec-a3e8-e99f28065b97,1,ac863d68-74f7-4638-8eca-0f6a9d870a84,1.0,1.0,0.4,1.0,thickness,cp_only
c09c778a-d5c2-4dec-a3e8-e99f28065b97,2,560f5953-319c-4cf2-b91d-184967212f15,1.0,0.5,0.8,1.0,"thickness, width",cp_only
c09c778a-d5c2-4dec-a3e8-e99f28065b97,3,7be2d720-52c2-4f8a-a82a-2b90f535ad40,1.0,0.5,0.666667,1.0,"thickness, width",cp_only
d41aea8a-0c5a-47d5-b389-d0593bfe32cb,1,04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,1.0,1.0,0.0,1.0,"thickness, width, weight",cp_only
d41aea8a-0c5a-47d5-b389-d0593bfe32cb,2,9c779f8b-bd59-4351-a876-8934a07614bc,1.0,1.0,0.0,1.0,"thickness, width, weight",cp_only
d41aea8a-0c5a-47d5-b389-d0593bfe32cb,3,54dfdf5c-7f01-4a1e-b9bc-8b2a4eb9171d,1.0,0.5,1.0,1.0,"thickness, width",cp_only
1b2f9cc9-f2a2-4fb2-894a-32264077d6fe,1,9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,1.0,1.0,0.0,1.0,"thickness, width, weight",cp_only
1b2f9cc9-f2a2-4fb2-894a-32264077d6fe,2,e63d7e85-caef-4f2f-a89b-3889907f7e74,1.0,0.5,1.0,1.0,"thickness, width",cp_only
1b2f9cc9-f2a2-4fb2-894a-32264077d6fe,3,2104d59d-0957-4875-b4b1-7f968cb43352,1.0,0.5,1.0,1.0,"thickness, width",cp_only
ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b,1,75a6811c-6d0b-4122-85d0-260989db9672,1.0,1.0,0.5,1.0,"thickness, width, weight",cp_only
ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b,2,483fc59d-e32b-407e-8688-ef9e57ab2857,1.0,0.333333,0.5,1.0,"thickness, width, weight",cp_only
ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b,3,98baf810-a4ed-48a4-97b5-383e1066ab63,1.0,0.333333,0.5,1.0,"thickness, width, weight",cp_only
075eeb54-1322-4596-bad4-1ae3cd902c35,1,d6f3c901-d3ee-446e-9ff6-aa67df0c0e5e,1.0,1.0,1.0,1.0,"thickness, width, weight",cp_only
075eeb54-1322-4596-bad4-1ae3cd902c35,2,d5cfd36a-b4c2-47a8-9ede-8fe6062a6b93,0.85,1.0,0.0,1.0,thickness,cp_only
075eeb54-1322-4596-bad4-1ae3cd902c35,3,247540aa-da52-420c-927c-8a12dc624261,0.85,1.0,0.0,1.0,thickness,cp_only
e242fac5-693f-4e9d-9cd9-f70f07133c0f,1,2b3c5a38-7c3b-4336-8c84-2650646bbf4d,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
e242fac5-693f-4e9d-9cd9-f70f07133c0f,2,8fc148ef-3907-4266-ac11-1b1caf772107,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
e242fac5-693f-4e9d-9cd9-f70f07133c0f,3,a3cf6145-e60b-4ef5-88eb-9b999f6f456c,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
a3cf6145-e60b-4ef5-88eb-9b999f6f456c,1,8fc148ef-3907-4266-ac11-1b1caf772107,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
a3cf6145-e60b-4ef5-88eb-9b999f6f456c,2,2b3c5a38-7c3b-4336-8c84-2650646bbf4d,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
a3cf6145-e60b-4ef5-88eb-9b999f6f456c,3,e242fac5-693f-4e9d-9cd9-f70f07133c0f,1.0,0.0,1.0,1.0,"thickness, width, weight",cp_only
8fc148ef-3907-4266-ac11-1b1caf772107,1,2b3c5a38-7c3b-4336-8c84-2650646bbf4d,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
8fc148ef-3907-4266-ac11-1b1caf772107,2,e242fac5-693f-4e9d-9cd9-f70f07133c0f,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
8fc148ef-3907-4266-ac11-1b1caf772107,3,a3cf6145-e60b-4ef5-88eb-9b999f6f456c,1.0,0.333333,1.0,1.0,"thickness, width, weight",cp_only
87ce2659-6947-42ad-b1db-74563d68adb4,1,7aff99bf-c340-40b0-b54a-c7e97394c99d,1.0,1.0,1.0,1.0,"width, inner_diameter, weight",cp_only
87ce2659-6947-42ad-b1db-74563d68adb4,2,8bccceef-4a51-433f-b36d-380cd3c445c9,1.0,1.0,1.0,1.0,inner_diameter,cp_only
87ce2659-6947-42ad-b1db-74563d68adb4,3,934d51a5-c360-494e-af6c-41f324216aaa,1.0,1.0,0.5,1.0,"width, inner_diameter, weight",cp_only
95dbfdef-0c0e-4677-9b11-ac2318981e4e,1,5fb67cfd-fbe7-40b1-8af0-bea366daa4ce,1.0,1.0,1.0,1.0,"width, inner_diameter, weight",cp_only
95dbfdef-0c0e-4677-9b11-ac2318981e4e,2,24f7379f-db60-41c6-81b0-756923cb472c,1.0,1.0,1.0,1.0,"width, inner_diameter, weight",cp_only
95dbfdef-0c0e-4677-9b11-ac2318981e4e,3,6d291a31-0687-457b-bf0f-ed750fadd5c6,1.0,1.0,1.0,1.0,"width, inner_diameter, weight",cp_only
1b636cb7-9acc-4872-9c4d-e99af92409b7,1,d9800e2e-3aad-49a5-b5cb-d0da367732db,1.0,1.0,1.0,1.0,"width, inner_diameter, weight",cp_only
1b636cb7-9acc-4872-9c4d-e99af92409b7,2,52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,1.0,1.0,1.0,1.0,"width, inner_diameter, weight",cp_only
1b636cb7-9acc-4872-9c4d-e99af92409b7,3,2d3e3b00-62f8-48fd-a80d-d15a299ed045,1.0,1.0,1.0,1.0,inner_diameter,cp_only
6462ec09-b7b4-4080-95f3-3233a0eccaa9,1,55b345d4-ac60-4ad8-917c-a9ce1d1960b4,1.0,5e-06,0.0,1.0,"thickness, width",cp_only
6462ec09-b7b4-4080-95f3-3233a0eccaa9,2,804a4304-48b2-4a76-917e-91ab96f4a6e1,1.0,0.0,0.5,1.0,thickness,cp_only
6462ec09-b7b4-4080-95f3-3233a0eccaa9,3,92a79054-1d86-4503-b051-02cd6ae58185,1.0,0.0,0.5,1.0,thickness,cp_only
b7d52fa6-dcfd-4adf-9024-0dc32ce28686,1,b6a8a28e-b744-4e4f-a040-be65cfec1ef5,1.0,1.0,0.0,1.0,thickness,cp_only
b7d52fa6-dcfd-4adf-9024-0dc32ce28686,2,9d22f999-a354-44d2-95f1-bc94c38ee626,1.0,0.0,0.0,1.0,"thickness, weight",cp_only
b7d52fa6-dcfd-4adf-9024-0dc32ce28686,3,3d594a5b-ff2d-41a2-9c81-ae7a3b055f89,1.0,0.0,0.0,1.0,"thickness, weight",cp_only
bcbbd605-d462-499e-9e80-95c63737b99d,1,4867919e-2a2f-4f11-83b4-aa51c4684475,1.0,1.0,0.5,1.0,"inner_diameter, weight",cp_only
bcbbd605-d462-499e-9e80-95c63737b99d,2,a7674ae7-731c-46ab-94db-a7a972df8849,1.0,1.0,0.5,1.0,"inner_diameter, weight",cp_only
bcbbd605-d462-499e-9e80-95c63737b99d,3,2ac2bd99-e161-4856-9b24-6dc6bf7d985b,1.0,1.0,0.5,1.0,"inner_diameter, weight",cp_only
90746b8f-f625-49a8-a957-a482c9de1816,1,bf6911a1-2308-4906-a906-eade435220ba,1.0,1.0,1.0,1.0,width,cp_only
90746b8f-f625-49a8-a957-a482c9de1816,2,3162ed4a-2d91-40b1-b745-dab903d4ea95,1.0,1.0,0.0,1.0,width,cp_only
90746b8f-f625-49a8-a957-a482c9de1816,3,91023823-c7de-4386-b230-9bb3c8bf4dc4,1.0,0.666667,1.0,1.0,"thickness, width, weight",cp_only
36361daf-97cc-45e9-8ba2-ab13ece493a4,1,4ed0a63d-81fe-441f-b87a-cd4e6db65bb7,1.0,1.0,1.0,1.0,"thickness, width, length, height, weight",cp_only
36361daf-97cc-45e9-8ba2-ab13ece493a4,2,dc99e837-9511-4cd8-8232-8df190346151,1.0,0.8,1.0,1.0,"thickness, width, length, height, weight",cp_only
36361daf-97cc-45e9-8ba2-ab13ece493a4,3,9a0c6e95-c190-418b-a255-25f7774dac65,1.0,0.8,0.5,1.0,"thickness, width, length, height, weight",cp_only
9a0c6e95-c190-418b-a255-25f7774dac65,1,36361daf-97cc-45e9-8ba2-ab13ece493a4,1.0,0.8,0.5,1.0,"thickness, width, length, height, weight",cp_only
9a0c6e95-c190-418b-a255-25f7774dac65,2,4ed0a63d-81fe-441f-b87a-cd4e6db65bb7,1.0,0.8,0.0,1.0,"thickness, width, length, height, weight",cp_only
9a0c6e95-c190-418b-a255-25f7774dac65,3,dc99e837-9511-4cd8-8232-8df190346151,1.0,0.6,0.0,1.0,"thickness, width, length, height, weight",cp_only
54439e37-9ca6-476c-825a-0304a9dfcb26,1,920dcf5c-136f-4ffc-9449-03f00c1b5a46,1.0,1.0,0.75,1.0,"thickness, width",cp_only
54439e37-9ca6-476c-825a-0304a9dfcb26,2,dff7cdb0-f464-4b60-91ce-8d628f8ed4de,1.0,1.0,0.75,1.0,"thickness, width",cp_only
54439e37-9ca6-476c-825a-0304a9dfcb26,3,19019fb2-05f6-4267-aaf8-6fb9aff3fa83,1.0,1.0,0.333333,1.0,width,cp_only
75bca8ed-de31-4780-bd89-5e43386fe17c,1,facd942d-02a2-46bf-936c-e3afd39ee20d,1.0,1.0,1.0,1.0,"thickness, width",cp_only
75bca8ed-de31-4780-bd89-5e43386fe17c,2,178a48ef-f870-46d7-ba3c-c94b35477459,1.0,1.0,1.0,1.0,"thickness, width",cp_only
